unix_time,temperature,humidity,pressure,gas_resistance
1684914094,30.32,49.096,998.33,1306043.0
1684914094,30.32,49.096,998.33,1306043.0
1684914095,30.32,49.096,998.33,1306043.0
1684914095,30.32,49.096,998.33,1306043.0
1684914095,30.32,49.096,998.33,1306043.0
1684914095,29.89,49.213,998.31,1295938.0
1684914095,29.89,49.213,998.31,1295938.0
1684914095,29.89,49.213,998.31,1295938.0
1684914095,30.17,49.213,998.37,1292189.0
1684914096,30.17,49.213,998.37,1292189.0
1684914096,30.17,49.213,998.37,1292189.0
1684914096,30.17,49.213,998.37,1292189.0
1684914096,30.17,49.213,998.37,1292189.0
1684914096,30.30,49.374,998.33,1293436.0
1684914096,30.30,49.374,998.33,1293436.0
1684914096,30.30,49.374,998.33,1293436.0
1684914097,30.30,49.374,998.33,1293436.0
1684914097,30.30,49.374,998.33,1293436.0
1684914097,30.30,49.374,998.33,1293436.0
1684914097,29.88,49.374,998.35,1281071.0
1684914097,29.88,49.374,998.35,1281071.0
1684914097,30.17,49.504,998.37,1294686.0
1684914098,30.17,49.504,998.37,1294686.0
1684914098,30.17,49.504,998.37,1294686.0
1684914098,30.30,49.504,998.31,1288462.0
1684914098,30.30,49.504,998.31,1288462.0
1684914098,30.30,49.504,998.31,1288462.0
1684914098,30.30,49.504,998.31,1288462.0
1684914098,30.30,49.504,998.31,1288462.0
1684914098,30.37,49.504,998.35,1284756.0
1684914098,30.37,49.504,998.35,1284756.0
1684914099,30.41,49.605,998.35,1278626.0
1684914099,30.41,49.605,998.35,1278626.0
1684914099,30.41,49.605,998.35,1278626.0
1684914099,30.41,49.605,998.35,1278626.0
1684914099,30.41,49.605,998.35,1278626.0
1684914099,30.41,49.605,998.35,1278626.0
1684914099,30.46,49.605,998.35,1287224.0
1684914099,30.46,49.605,998.35,1287224.0
1684914100,30.46,49.605,998.35,1287224.0
1684914100,30.46,49.605,998.35,1287224.0
1684914100,30.46,49.605,998.35,1287224.0
1684914100,29.96,49.605,998.35,1285988.0
1684914100,29.96,49.605,998.35,1285988.0
1684914100,30.23,49.605,998.35,1283525.0
1684914101,30.23,49.605,998.35,1283525.0
1684914101,30.23,49.605,998.35,1283525.0
1684914101,30.23,49.605,998.35,1283525.0
1684914101,30.23,49.605,998.35,1283525.0
1684914101,30.35,49.734,998.37,1278626.0
1684914101,30.35,49.734,998.37,1278626.0
1684914101,30.35,49.734,998.37,1278626.0
1684914102,30.35,49.734,998.37,1278626.0
1684914102,30.35,49.734,998.37,1278626.0
1684914102,30.35,49.734,998.37,1278626.0
1684914102,29.92,49.734,998.33,1282297.0
1684914102,29.92,49.734,998.33,1282297.0
1684914102,30.20,49.833,998.35,1279847.0
1684914103,30.20,49.833,998.35,1279847.0
1684914103,30.20,49.833,998.35,1279847.0
1684914103,30.20,49.833,998.35,1279847.0
1684914103,30.20,49.833,998.35,1279847.0
1684914103,30.20,49.833,998.35,1279847.0
1684914103,30.33,49.833,998.39,1273764.0
1684914103,30.33,49.833,998.39,1273764.0
1684914104,30.33,49.833,998.39,1273764.0
1684914104,30.33,49.833,998.39,1273764.0
1684914104,30.33,49.833,998.39,1273764.0
1684914104,29.91,49.833,998.33,1277407.0
1684914104,29.91,49.833,998.33,1277407.0
1684914104,30.20,49.989,998.31,1276190.0
1684914105,30.20,49.989,998.31,1276190.0
1684914105,30.20,49.989,998.31,1276190.0
1684914105,30.33,49.989,998.39,1290944.0
1684914105,30.33,49.989,998.39,1290944.0
1684914105,30.33,49.989,998.39,1290944.0
1684914105,30.33,49.989,998.39,1290944.0
1684914105,30.33,49.989,998.39,1290944.0
1684914105,30.40,49.989,998.37,1277407.0
1684914105,30.40,49.989,998.37,1277407.0
1684914105,30.45,49.989,998.37,1279847.0
1684914106,30.45,49.989,998.37,1279847.0
1684914106,30.45,49.989,998.37,1279847.0
1684914106,30.45,49.989,998.37,1279847.0
1684914106,30.45,49.989,998.37,1279847.0
1684914106,30.49,50.101,998.39,1278626.0
1684914106,30.49,50.101,998.39,1278626.0
1684914106,30.49,50.101,998.39,1278626.0
1684914107,30.49,50.101,998.39,1278626.0
1684914107,30.49,50.101,998.39,1278626.0
1684914107,30.49,50.101,998.39,1278626.0
1684914107,29.99,50.101,998.35,1273764.0
1684914107,29.99,50.101,998.35,1273764.0
1684914107,30.26,50.101,998.35,1283525.0
1684914108,30.26,50.101,998.35,1283525.0
1684914108,30.26,50.101,998.35,1283525.0
1684914108,30.26,50.101,998.35,1283525.0
1684914108,30.26,50.101,998.35,1283525.0
1684914108,30.38,50.101,998.33,1272555.0
1684914108,30.38,50.101,998.33,1272555.0
1684914109,30.38,50.101,998.33,1272555.0
1684914109,30.38,50.101,998.33,1272555.0
1684914109,30.38,50.101,998.33,1272555.0
1684914109,29.96,50.101,998.35,1262959.0
1684914109,29.96,50.101,998.35,1262959.0
1684914109,30.24,50.231,998.37,1272555.0
1684914110,30.24,50.231,998.37,1272555.0
1684914110,30.24,50.231,998.37,1272555.0
1684914110,30.24,50.231,998.37,1272555.0
1684914110,30.24,50.231,998.37,1272555.0
